,state,puma,emp,emp_alum,emp_steel,emp_tariff,emp_steel_cty_emp_sh,emp_alum_cty_emp_sh,emp_tariff_cty_emp_sh,puma_name,state_abbrev,GEOID10
2000,48,2322,61327.0,94.0,67.0,161.0,0.10925041172729792,0.15327669705023889,0.2625271087775368,"""Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities""",TX,4802322
2001,48,2400,57141.0,0.0,59.0,59.0,0.10325335573406136,0.0,0.10325335573406136,Parker County,TX,4802400
2002,48,2501,60714.0,0.0,139.0,139.0,0.22894225384590045,0.0,0.22894225384590045,"""Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities""",TX,4802501
2003,48,2502,70186.0,0.0,132.0,132.0,0.1880716952098709,0.0,0.1880716952098709,Tarrant County (East)--Euless (South & West) & Arlington (North) Cities,TX,4802502
2004,48,2503,62063.0,0.0,52.0,52.0,0.0837858305270451,0.0,0.0837858305270451,Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities,TX,4802503
2005,48,2504,59018.0,0.0,0.0,0.0,0.0,0.0,0.0,Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities,TX,4802504
2006,48,2505,58003.0,0.0,20.0,20.0,0.03448097512197645,0.0,0.03448097512197645,Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities,TX,4802505
2007,48,2506,55334.0,0.0,21.0,21.0,0.03795134998373514,0.0,0.03795134998373514,Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20,TX,4802506
2008,48,2507,58046.0,60.0,74.0,134.0,0.12748509802570376,0.10336629569651655,0.2308513937222203,Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820,TX,4802507
2009,48,2508,39499.0,29.0,92.0,121.0,0.2329172890452923,0.07341958024253778,0.30633686928783005,"""Fort Worth City (East Central)--South of I-30, East of I-35W & Inside Loop I-820""",TX,4802508
2010,48,2509,69198.0,19.0,51.0,70.0,0.07370155206797885,0.027457440966501923,0.10115899303448077,Fort Worth (Northeast) & Hurst (South) Cities--North of I-30,TX,4802509
2011,48,2510,62203.0,0.0,76.0,76.0,0.12218060222175779,0.0,0.12218060222175779,Tarrant County (North)--North Richland Hills (North) & Keller Cities,TX,4802510
2012,48,2511,64442.0,0.0,0.0,0.0,0.0,0.0,0.0,Fort Worth City (North)--East of I-35W & West of US-377,TX,4802511
2013,48,2512,51331.0,0.0,214.0,214.0,0.4169020669770704,0.0,0.4169020669770704,Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820,TX,4802512
2014,48,2513,56601.0,16.0,253.0,269.0,0.4469885691065529,0.028268051801204924,0.47525662090775783,Fort Worth City (South Central) & Edgecliff Village Town,TX,4802513
2015,48,2514,64937.0,0.0,80.0,80.0,0.12319632874940327,0.0,0.12319632874940327,Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities,TX,4802514
2016,48,2515,53229.0,0.0,117.0,117.0,0.2198049935185707,0.0,0.2198049935185707,Tarrant County (West)--Fort Worth City (West),TX,4802515
2017,48,2516,69183.0,0.0,25.0,25.0,0.03613604498214879,0.0,0.03613604498214879,Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities,TX,4802516
2018,48,2600,74657.0,107.0,244.0,351.0,0.3268280268427609,0.14332212652530907,0.47015015336807,West Central Texas COG (Outside Taylor County),TX,4802600
2019,48,2700,64830.0,0.0,65.0,65.0,0.10026222427888323,0.0,0.10026222427888323,West Central Texas COG--Taylor County--Abilene City,TX,4802700
2020,48,2800,42632.0,0.0,53.0,53.0,0.12431975980484143,0.0,0.12431975980484143,Concho Valley COG & Permian Basin Regional Planning Commission (East),TX,4802800
2021,48,2900,55486.0,0.0,151.0,151.0,0.27214072018166746,0.0,0.27214072018166746,Concho Valley COG--Tom Green County--San Angelo City,TX,4802900
2022,48,3000,79100.0,0.0,73.0,73.0,0.0922882427307206,0.0,0.0922882427307206,Permian Basin Regional Planning Commission (Central)--Midland County--Midland City,TX,4803000
2023,48,3100,70812.0,0.0,61.0,61.0,0.08614359148166978,0.0,0.08614359148166978,Permian Basin Regional Planning Commission (Central)--Ector County--Odessa City,TX,4803100
2024,48,3200,47732.0,0.0,74.0,74.0,0.15503226347104668,0.0,0.15503226347104668,Rio Grande COG & Permian Basin Regional Planning Commission (West),TX,4803200
2025,48,3301,66581.0,0.0,73.0,73.0,0.10964088854177619,0.0,0.10964088854177619,El Paso County (Outside El Paso City)--Socorro & Horizon Cities,TX,4803301
2026,48,3302,75975.0,0.0,39.0,39.0,0.05133267522211254,0.0,0.05133267522211254,El Paso City (East),TX,4803302
2027,48,3303,51493.0,0.0,91.0,91.0,0.17672304973491543,0.0,0.17672304973491543,El Paso City (Southeast),TX,4803303
2028,48,3304,40334.0,0.0,13.0,13.0,0.03223087221698815,0.0,0.03223087221698815,El Paso City (Central),TX,4803304
2029,48,3305,55160.0,51.0,0.0,51.0,0.0,0.09245830311820159,0.09245830311820159,El Paso City (North),TX,4803305
2030,48,3306,63607.0,0.0,198.0,198.0,0.3112864936249155,0.0,0.3112864936249155,El Paso City (Northwest),TX,4803306
2031,48,3400,73433.0,12.0,156.0,168.0,0.21243854942600737,0.016341426878923645,0.22877997630493102,"""Central Texas COG (West), Burnet & Llano Counties""",TX,4803400
2032,48,3501,73891.0,0.0,99.0,99.0,0.13398113437360437,0.0,0.13398113437360437,Central Texas COG--Bell County (West)--Killeen & Harker Heights Cities,TX,4803501
2033,48,3502,76665.0,0.0,228.0,228.0,0.29739776951672864,0.0,0.29739776951672864,"""Central Texas COG--Bell County (North, East & South)--Temple & Belton Cities""",TX,4803502
2034,48,3601,59557.0,97.0,461.0,558.0,0.7740483906173917,0.1628691841429219,0.9369175747603137,Brazos Valley COG (Outside Brazos County) & Milam County,TX,4803601
2035,48,3602,100513.0,101.0,178.0,279.0,0.17709152049983584,0.10048451444091809,0.27757603494075395,Brazos Valley COG--Brazos County--College Station & Bryan Cities,TX,4803602
2036,48,3700,63645.0,0.0,350.0,350.0,0.5499253672715846,0.0,0.5499253672715846,Heart of Texas COG (Outside McLennan County) & Navarro County,TX,4803700
2037,48,3801,44280.0,0.0,55.0,55.0,0.12420957542908763,0.0,0.12420957542908763,Heart of Texas COG--McLennan County--Waco City (Central),TX,4803801
2038,48,3802,64810.0,36.0,141.0,177.0,0.21755901866995833,0.05554698349020213,0.27310600216016045,"""Heart of Texas COG--McLennan County--Waco (Outer), Hewitt & Robinson Cities""",TX,4803802
2039,48,3900,63677.0,0.0,189.0,189.0,0.2968104653171475,0.0,0.2968104653171475,Deep East Texas COG (West) & Walker County,TX,4803900
2040,48,4000,62342.0,17.0,36.0,53.0,0.05774598184209682,0.027268935869879055,0.08501491771197588,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties,TX,4804000
2041,48,4100,39082.0,0.0,8.0,8.0,0.020469781485082647,0.0,0.020469781485082647,Deep East Texas COG (East),TX,4804100
2042,48,4200,60349.0,22.0,338.0,360.0,0.5600755604898175,0.036454622280402325,0.5965301827702199,Orange & Hardin Counties,TX,4804200
2043,48,4301,50732.0,0.0,188.0,188.0,0.3705747851454703,0.0,0.3705747851454703,Jefferson County (North Central)--Beaumont City,TX,4804301
2044,48,4302,52900.0,0.0,109.0,109.0,0.2060491493383743,0.0,0.2060491493383743,Jefferson County (Outside Beaumont City)--Port Arthur City,TX,4804302
2045,48,4400,43957.0,0.0,710.0,710.0,1.6152148690765975,0.0,1.6152148690765975,Houston-Galveston Area Council--Liberty & Chambers Counties,TX,4804400
2046,48,4501,62335.0,0.0,124.0,124.0,0.19892516242881206,0.0,0.19892516242881206,Houston-Galveston Area Council--Montgomery County (Northeast)--Conroe City (East),TX,4804501
2047,48,4502,63655.0,0.0,177.0,177.0,0.2780614248684314,0.0,0.2780614248684314,Houston-Galveston Area Council--Montgomery County (West)--Conroe City (West),TX,4804502
2048,48,4503,56141.0,0.0,65.0,65.0,0.11577991129477565,0.0,0.11577991129477565,Houston-Galveston Area Council--Montgomery County (South)--The Woodlands (North),TX,4804503
2049,48,4504,57691.0,0.0,35.0,35.0,0.06066804180894767,0.0,0.06066804180894767,Houston-Galveston Area Council--Montgomery County (Southeast),TX,4804504
2050,48,4601,59662.0,0.0,352.0,352.0,0.5899902785692736,0.0,0.5899902785692736,Houston City (North Central)--North of I-10 & Inside Loop I-610,TX,4804601
2051,48,4602,48404.0,0.0,460.0,460.0,0.9503346830840427,0.0,0.9503346830840427,Houston City (East Central)--East of I-45 & Inside Loop I-610,TX,4804602
2052,48,4603,62201.0,0.0,30.0,30.0,0.0482307358402598,0.0,0.0482307358402598,"""Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610""",TX,4804603
2053,48,4604,87405.0,0.0,110.0,110.0,0.12585092386019106,0.0,0.12585092386019106,Houston City (West Central)--South of I-10 & Inside Loop I-610,TX,4804604
2054,48,4605,48938.0,0.0,534.0,534.0,1.0911765907883444,0.0,1.0911765907883444,Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8,TX,4804605
2055,48,4606,48892.0,0.0,735.0,735.0,1.5033134255092857,0.0,1.5033134255092857,"""Houston (East), Galena Park, Jacinto Cities & Cloverleaf""",TX,4804606
2056,48,4607,44843.0,0.0,549.0,549.0,1.2242713466984814,0.0,1.2242713466984814,Houston City (Northeast)--Between Loop I-610 & Beltway TX-8,TX,4804607
2057,48,4608,39621.0,12.0,473.0,485.0,1.193811362661215,0.030286969031574164,1.2240983316927891,Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8,TX,4804608
2058,48,4609,58181.0,53.0,309.0,362.0,0.5311012186108867,0.09109503102387377,0.6221962496347605,Houston City (North)--South of Aldine & Inside Beltway TX-8,TX,4804609
2059,48,4610,47188.0,0.0,521.0,521.0,1.1040942612528608,0.0,1.1040942612528608,Houston City (North)--West of Aldine & Inside Beltway TX-8,TX,4804610
2060,48,4611,55293.0,0.0,568.0,568.0,1.0272548062141682,0.0,1.0272548062141682,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8,TX,4804611
2061,48,4612,54050.0,0.0,539.0,539.0,0.9972247918593895,0.0,0.9972247918593895,Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8,TX,4804612
2062,48,4613,62384.0,0.0,240.0,240.0,0.3847140292382662,0.0,0.3847140292382662,Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8,TX,4804613
2063,48,4614,55561.0,0.0,139.0,139.0,0.2501754828026853,0.0,0.2501754828026853,"""Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8""",TX,4804614
2064,48,4615,50676.0,58.0,110.0,168.0,0.21706527744889098,0.11445260083668798,0.331517878285579,Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8,TX,4804615
2065,48,4616,55849.0,0.0,221.0,221.0,0.3957098605167505,0.0,0.3957098605167505,Houston City (Southwest)--Between Loop I-610 & Beltway TX-8,TX,4804616
2066,48,4617,50734.0,0.0,337.0,337.0,0.6642488272164623,0.0,0.6642488272164623,Houston City (South)--Between Loop I-610 & Beltway TX-8,TX,4804617
2067,48,4618,44017.0,0.0,294.0,294.0,0.6679237567303542,0.0,0.6679237567303542,Houston City (Southeast)--West of Pasadena City & Outside Loop I-610,TX,4804618
2068,48,4619,52453.0,0.0,429.0,429.0,0.817875050044802,0.0,0.817875050044802,Houston (Southeast) & South Houston Cities--Inside Beltway TX-8,TX,4804619
2069,48,4620,57994.0,27.0,83.0,110.0,0.14311825361244265,0.046556540331758454,0.18967479394420111,Houston (Southeast) & Webster Cities,TX,4804620
2070,48,4621,54615.0,0.0,96.0,96.0,0.17577588574567427,0.0,0.17577588574567427,"""Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities""",TX,4804621
2071,48,4622,51261.0,0.0,549.0,549.0,1.0709896412477322,0.0,1.0709896412477322,"""Harris County (East)--Deer Park, La Porte (North) Cities & Channelview""",TX,4804622
2072,48,4623,46897.0,0.0,498.0,498.0,1.061901614175747,0.0,1.061901614175747,Harris County (East)--Baytown City,TX,4804623
2073,48,4624,58875.0,24.0,337.0,361.0,0.5723991507430998,0.04076433121019108,0.6131634819532908,Harris County (Northeast)--Houston City (Far Northeast),TX,4804624
2074,48,4625,58533.0,0.0,522.0,522.0,0.8918046230331608,0.0,0.8918046230331608,"""Harris County (North)--Houston (North), Humble Cities & Atascocita""",TX,4804625
2075,48,4626,61574.0,0.0,172.0,172.0,0.27933868191119626,0.0,0.27933868191119626,"""Harris County (North)--Houston City (North)--I-45, Between Beltway TX-8 & FM-1960""",TX,4804626
2076,48,4627,60697.0,0.0,157.0,157.0,0.2586618778522827,0.0,0.2586618778522827,Harris County (Far North)--Spring,TX,4804627
2077,48,4628,57341.0,0.0,246.0,246.0,0.42901239950471737,0.0,0.42901239950471737,Harris County (Northwest)--Jersey Village City--Between Beltway TX-8 & FM-1960,TX,4804628
2078,48,4629,62056.0,0.0,161.0,161.0,0.25944308366636587,0.0,0.25944308366636587,"""Harris County (North)--North of FM-1960, West of I-45 & East of TX-249""",TX,4804629
2079,48,4630,59470.0,13.0,46.0,59.0,0.07734992433159577,0.02185976122414663,0.09920968555574239,Harris County (Far North)--Tomball City & The Woodlands (Southwest),TX,4804630
2080,48,4631,64633.0,11.0,156.0,167.0,0.2413627713397181,0.01701916977395448,0.2583819411136726,Harris County (Northwest)--North of US-290 & North of FM-1960,TX,4804631
2081,48,4632,66596.0,0.0,279.0,279.0,0.4189440807255691,0.0,0.4189440807255691,Harris County (Far Northwest)--Katy City (Northeast),TX,4804632
2082,48,4633,55184.0,41.0,43.0,84.0,0.07792113656132212,0.0742968976514932,0.1522180342128153,Harris County (Northwest)--South of US-290 & West of TX-6,TX,4804633
2083,48,4634,57148.0,0.0,203.0,203.0,0.35521803037726607,0.0,0.35521803037726607,Harris County (West)--Houston City (West)--North of US-90 & West of TX-6,TX,4804634
2084,48,4635,58037.0,0.0,75.0,75.0,0.12922790633561348,0.0,0.12922790633561348,Houston City (West)--South of I-10 & West of TX-6,TX,4804635
2085,48,4636,57912.0,0.0,157.0,157.0,0.27110098079845285,0.0,0.27110098079845285,Houston City (West)--East of TX-6 & West of Beltway TX-8,TX,4804636
2086,48,4637,67230.0,0.0,196.0,196.0,0.29153651643611483,0.0,0.29153651643611483,"""Houston City (West)--Westpark Tollway, West of Beltway TX-8""",TX,4804637
2087,48,4638,51291.0,0.0,89.0,89.0,0.17351972080871889,0.0,0.17351972080871889,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8,TX,4804638
2088,48,4701,69456.0,11.0,49.0,60.0,0.07054826076940797,0.015837364662520156,0.08638562543192813,"""Galveston County (Central, South & East)--Galveston, Texas City & La Marque Cities""",TX,4804701
2089,48,4702,76717.0,0.0,51.0,51.0,0.06647809481601209,0.0,0.06647809481601209,Galveston County (Northwest)--League City & Friendswood City,TX,4804702
2090,48,4801,60979.0,0.0,173.0,173.0,0.28370422604503187,0.0,0.28370422604503187,Houston-Galveston Area Council--Brazoria County (North)--Pearland City,TX,4804801
2091,48,4802,50523.0,0.0,76.0,76.0,0.1504265384082497,0.0,0.1504265384082497,Houston-Galveston Area Council--Brazoria County (Central)--Alvin City,TX,4804802
2092,48,4803,45611.0,0.0,58.0,58.0,0.12716230733814213,0.0,0.12716230733814213,Houston-Galveston Area Council--Brazoria County (Southwest)--Lake Jackson City,TX,4804803
2093,48,4901,56405.0,0.0,81.0,81.0,0.14360429039978725,0.0,0.14360429039978725,Fort Bend County (East)--Missouri City,TX,4804901
2094,48,4902,65007.0,0.0,102.0,102.0,0.1569061793345332,0.0,0.1569061793345332,Fort Bend County (Northeast)--Sugar Land & Stafford Cities,TX,4804902
2095,48,4903,49520.0,0.0,65.0,65.0,0.13126009693053312,0.0,0.13126009693053312,"""Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory""",TX,4804903
2096,48,4904,69169.0,0.0,100.0,100.0,0.14457343607685524,0.0,0.14457343607685524,"""Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners""",TX,4804904
2097,48,4905,87574.0,22.0,145.0,167.0,0.16557425719962546,0.02512161143718455,0.19069586863681,Fort Bend County (West & South),TX,4804905
2098,48,5000,76531.0,6.0,359.0,365.0,0.46909095660581984,0.007839960277534594,0.4769309168833545,Houston-Galveston Area Council (West),TX,4805000
2099,48,5100,69550.0,8.0,24.0,32.0,0.03450754852624011,0.011502516175413372,0.04601006470165349,"""Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties""",TX,4805100
2100,48,5201,55286.0,0.0,59.0,59.0,0.10671779474007886,0.0,0.10671779474007886,Capital Area COG--Williamson County (North)--Georgetown (East) & Taylor Cities,TX,4805201
2101,48,5202,60525.0,87.0,19.0,106.0,0.03139198678232136,0.14374225526641884,0.1751342420487402,Capital Area COG--Williamson County (Southeast)--Round Rock City,TX,4805202
2102,48,5203,62795.0,0.0,0.0,0.0,0.0,0.0,0.0,"""Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville""",TX,4805203
2103,48,5204,65709.0,0.0,14.0,14.0,0.02130606157451795,0.0,0.02130606157451795,Capital Area COG--Williamson County (West)--Cedar Park & Leander Cities,TX,4805204
2104,48,5301,68940.0,0.0,0.0,0.0,0.0,0.0,0.0,"""Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch""",TX,4805301
2105,48,5302,64332.0,0.0,0.0,0.0,0.0,0.0,0.0,Austin City (North),TX,4805302
2106,48,5303,73470.0,0.0,11.0,11.0,0.014972097454743432,0.0,0.014972097454743432,Austin City (Northeast),TX,4805303
2107,48,5304,74155.0,0.0,111.0,111.0,0.14968646753421885,0.0,0.14968646753421885,Austin City (Southeast),TX,4805304
2108,48,5305,58549.0,0.0,12.0,12.0,0.020495653213547627,0.0,0.020495653213547627,Austin City (Northwest),TX,4805305
2109,48,5306,81529.0,0.0,0.0,0.0,0.0,0.0,0.0,Austin City (Central),TX,4805306
2110,48,5307,76645.0,21.0,10.0,31.0,0.013047165503294409,0.02739904755691826,0.04044621306021267,Austin City (South),TX,4805307
2111,48,5308,66688.0,0.0,12.0,12.0,0.017994241842610365,0.0,0.017994241842610365,"""Austin City (Southwest), Lost Creek & Barton Creek""",TX,4805308
2112,48,5309,58771.0,0.0,51.0,51.0,0.08677749230062445,0.0,0.08677749230062445,"""Travis County (West, South & Outside Austin City)""",TX,4805309
2113,48,5400,92349.0,2.0,151.0,153.0,0.16351016253559866,0.0021656975170277967,0.16567586005262644,Capital Area COG (Southwest)--Hays County,TX,4805400
2114,48,5500,61629.0,77.0,103.0,180.0,0.1671291112950072,0.12494118028850054,0.2920702915835078,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties,TX,4805500
2115,48,5600,52982.0,301.0,104.0,405.0,0.1962930806689064,0.5681174738590464,0.7644105545279529,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties,TX,4805600
2116,48,5700,69846.0,29.0,301.0,330.0,0.4309480857887352,0.04151991524210406,0.4724680010308393,Alamo Area COG (Northeast)--Guadalupe County,TX,4805700
2117,48,5800,56750.0,0.0,81.0,81.0,0.14273127753303966,0.0,0.14273127753303966,Alamo Area COG (Northeast)--Comal County,TX,4805800
2118,48,5901,40741.0,0.0,51.0,51.0,0.12518102157531724,0.0,0.12518102157531724,San Antonio City (Central),TX,4805901
2119,48,5902,55085.0,0.0,56.0,56.0,0.10166106925660343,0.0,0.10166106925660343,San Antonio City (Northeast)--Inside Loop I-410,TX,4805902
2120,48,5903,49582.0,0.0,77.0,77.0,0.15529829373562987,0.0,0.15529829373562987,San Antonio City (Southeast)--Inside Loop I-410,TX,4805903
2121,48,5904,49495.0,0.0,0.0,0.0,0.0,0.0,0.0,San Antonio City (Northwest)--Inside Loop I-410,TX,4805904
2122,48,5905,47762.0,0.0,30.0,30.0,0.06281144005694904,0.0,0.06281144005694904,San Antonio City (West)--Inside Loop I-410,TX,4805905
2123,48,5906,49631.0,0.0,75.0,75.0,0.15111523040035463,0.0,0.15111523040035463,San Antonio City (Southwest)--Inside Loop I-410,TX,4805906
2124,48,5907,47601.0,0.0,83.0,83.0,0.17436608474611878,0.0,0.17436608474611878,Bexar County (South)--San Antonio City (Far South),TX,4805907
2125,48,5908,57491.0,18.0,16.0,34.0,0.027830443025864918,0.03130924840409803,0.05913969142996295,San Antonio City (West)--Between Loop TX-1604 & Loop I-410,TX,4805908
2126,48,5909,58229.0,0.0,39.0,39.0,0.06697693589105085,0.0,0.06697693589105085,San Antonio (Northwest) & Leon Valley Cities,TX,4805909
2127,48,5910,62487.0,0.0,0.0,0.0,0.0,0.0,0.0,San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410,TX,4805910
2128,48,5911,65456.0,0.0,0.0,0.0,0.0,0.0,0.0,"""San Antonio City (North), Hollywood Park Town & Shavano Park City""",TX,4805911
2129,48,5912,58998.0,0.0,73.0,73.0,0.12373300789857283,0.0,0.12373300789857283,San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410,TX,4805912
2130,48,5913,50500.0,0.0,64.0,64.0,0.12673267326732673,0.0,0.12673267326732673,"""San Antonio (Northeast), Kirby & Windcrest Cities""",TX,4805913
2131,48,5914,60932.0,0.0,30.0,30.0,0.04923521302435502,0.0,0.04923521302435502,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities,TX,4805914
2132,48,5915,56222.0,0.0,44.0,44.0,0.0782611788979403,0.0,0.0782611788979403,Bexar County (North)--San Antonio City (Far North) & Timberwood Park,TX,4805915
2133,48,5916,54722.0,0.0,44.0,44.0,0.08040641789408282,0.0,0.08040641789408282,"""Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities""",TX,4805916
2134,48,6000,54815.0,18.0,26.0,44.0,0.047432272188269634,0.03283772689957128,0.08026999908784092,Alamo Area COG (Northwest) & Blanco County,TX,4806000
2135,48,6100,54871.0,0.0,133.0,133.0,0.24238668877913652,0.0,0.24238668877913652,Alamo Area COG (Southwest),TX,4806100
2136,48,6200,65329.0,0.0,32.0,32.0,0.04898284069861777,0.0,0.04898284069861777,Middle Rio Grande Development Council,TX,4806200
2137,48,6301,48293.0,0.0,25.0,25.0,0.051767336881121485,0.0,0.051767336881121485,South Texas Development Council (North)--Webb County--Laredo City (Central),TX,4806301
2138,48,6302,51484.0,0.0,0.0,0.0,0.0,0.0,0.0,South Texas Development Council--Webb County (North & East)--Laredo City (Outer),TX,4806302
2139,48,6400,36949.0,0.0,0.0,0.0,0.0,0.0,0.0,South Texas Development Council (South) & Coastal Bend COG (West),TX,4806400
2140,48,6500,52536.0,174.0,39.0,213.0,0.07423481041571493,0.3312014618547282,0.4054362722704431,Coastal Bend COG (Northeast),TX,4806500
2141,48,6601,57814.0,49.0,94.0,143.0,0.1625903760334867,0.0847545577195835,0.24734493375307018,Coastal Bend COG--Nueces County--Corpus Christi City (Outer),TX,4806601
2142,48,6602,51440.0,50.0,91.0,141.0,0.17690513219284604,0.09720062208398134,0.2741057542768274,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (North Central),TX,4806602
2143,48,6603,57902.0,54.0,28.0,82.0,0.04835756968671203,0.09326102725294463,0.14161859693965667,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (South Central),TX,4806603
2144,48,6701,45563.0,25.0,49.0,74.0,0.10754340144415425,0.05486908236946645,0.1624124838136207,Cameron County (East)--Brownsville City (North),TX,4806701
2145,48,6702,51386.0,0.0,126.0,126.0,0.2452029735725684,0.0,0.2452029735725684,Cameron County (West)--Harlingen & San Benito Cities,TX,4806702
2146,48,6703,52028.0,0.0,11.0,11.0,0.02114246175136465,0.0,0.02114246175136465,Cameron County (South)--Brownsville City (Central),TX,4806703
2147,48,6801,38367.0,0.0,18.0,18.0,0.04691531785127844,0.0,0.04691531785127844,Hidalgo County (Southeast)--Weslaco & Mercedes Cities,TX,4806801
2148,48,6802,38322.0,0.0,35.0,35.0,0.09133135013830176,0.0,0.09133135013830176,Hidalgo County (East)--Alamo & Donna Cities,TX,4806802
2149,48,6803,46958.0,0.0,83.0,83.0,0.1767536947910899,0.0,0.1767536947910899,"""Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities""",TX,4806803
2150,48,6804,47669.0,0.0,15.0,15.0,0.031466991126308505,0.0,0.031466991126308505,Hidalgo County (North Central)--Edinburg City,TX,4806804
2151,48,6805,56717.0,0.0,11.0,11.0,0.0193945377929016,0.0,0.0193945377929016,Hidalgo County (Central)--McAllen City,TX,4806805
2152,48,6806,40025.0,0.0,23.0,23.0,0.05746408494690818,0.0,0.05746408494690818,Hidalgo County (Southwest)--Mission City,TX,4806806
2153,48,6807,32636.0,0.0,35.0,35.0,0.10724353474690526,0.0,0.10724353474690526,Hidalgo County (North & West),TX,4806807
2154,48,6900,39680.0,78.0,31.0,109.0,0.078125,0.19657258064516128,0.2746975806451613,Coastal Bend COG (Southeast) & Willacy County,TX,4806900
2155,49,3001,48817.0,36.0,520.0,556.0,1.065202695782207,0.07374480201569125,1.1389474977978982,Tooele & Box Elder Counties,UT,4903001
2156,49,5001,82761.0,26.0,211.0,237.0,0.25495100349198296,0.03141576346346709,0.28636676695545005,"""Cache, Summit, Morgan & Rich Counties""",UT,4905001
2157,49,11001,97112.0,43.0,38.0,81.0,0.03913007661257105,0.04427877090369882,0.08340884751626987,"""Davis County (North)--Layton, Clearfield, Kaysville, Syracuse & Clinton Cities""",UT,4911001
2158,49,11002,56348.0,14.0,49.0,63.0,0.08695960814935756,0.024845602328387874,0.11180521047774544,"""Davis County (South)--Bountiful, Farmington & North Salt Lake Cities""",UT,4911002
2159,49,13001,59562.0,0.0,82.0,82.0,0.13767166985662,0.0,0.13767166985662,Southeast Utah & Uintah Basin Region,UT,4913001
2160,49,21001,58247.0,23.0,34.0,57.0,0.058372105001115934,0.03948701220663725,0.09785911720775319,Southwest & South Central Utah (Outside Washington County)--Cedar City,UT,4921001
2161,49,35001,52142.0,0.0,83.0,83.0,0.1591806988608032,0.0,0.1591806988608032,"""Salt Lake County (Northwest)--Salt Lake City (West), West Valley City (West) & Magna""",UT,4935001
2162,49,35002,66631.0,0.0,15.0,15.0,0.022512043943509776,0.0,0.022512043943509776,Salt Lake County (Northeast)--Salt Lake City (East),UT,4935002
2163,49,35003,52742.0,12.0,190.0,202.0,0.3602442076523454,0.02275226574646392,0.3829964733988093,"""Salt Lake County--West Valley City (Central), Salt Lake City (South Central) & Kearns",UT,4935003
2164,49,35004,59799.0,20.0,148.0,168.0,0.24749577752136323,0.03344537534072476,0.280941152862088,"""Salt Lake County--West Valley City (East), Taylorsville & Murray (West) Cities""",UT,4935004
2165,49,35005,79635.0,0.0,114.0,114.0,0.14315313618383876,0.0,0.14315313618383876,"""Salt Lake County (East Central)--Murray (East), Holladay Cities & Millcreek""",UT,4935005
2166,49,35006,54261.0,0.0,104.0,104.0,0.19166620593059472,0.0,0.19166620593059472,"""Salt Lake County--West Jordan (West), Herriman & South Jordan (West) Cities""",UT,4935006
2167,49,35007,76836.0,0.0,138.0,138.0,0.17960331094799312,0.0,0.17960331094799312,"""Salt Lake County--West Jordan (East), South Jordan (East) & Riverton Cities""",UT,4935007
2168,49,35008,53368.0,13.0,152.0,165.0,0.2848148703342827,0.024359166541747863,0.30917403687603057,"""Salt Lake County (Southeast)--Sandy (North), Cottonwood Heights & Midvale Cities""",UT,4935008
2169,49,35009,51886.0,0.0,65.0,65.0,0.12527464055814672,0.0,0.12527464055814672,Salt Lake County (South & East Central)--Draper (Northwest) & Sandy (South) Cities,UT,4935009
