id,emp_alum,emp_steel,emp_tariff,tariff_exp_1,tariff_exp_2,tariff_exp_5,tariff_exp_10,tariff_exp_Infinite,state_name,county_state
44005,0.0,0.049686536410001605,0.049686536410001605,0.0017758183343296362,0.0048034389194009834,0.008300788525151353,0.008869291644880739,0.009138360112581784,RI,"Newport County, RI"
44007,0.038155312780777446,0.08973724051226614,0.12789255329304358,0.0030208252198129,0.006554305674529471,0.01020964469301842,0.010803189688131537,0.011325120054559427,RI,"Providence County, RI"
44009,0.0,0.0,0.0,0.0023220632190395184,0.005650476377099886,0.009280184047251436,0.009862101153545457,0.009883224573570472,RI,"Washington County, RI"
45001,0.028827443726427558,0.10810291397410335,0.1369303577005309,0.004790844932660044,0.010120166346431373,0.01509987521868404,0.015823804585193214,0.01642973436178927,SC,"Abbeville County, SC"
45003,0.03310446297204512,0.15939185875429132,0.19249632172633643,0.0026512362319834996,0.006545366889296949,0.010584116935461503,0.011222160815686428,0.012087330329985681,SC,"Aiken County, SC"
45005,0.1567505878147043,0.19250072187770703,0.34925130969241136,0.005112784824745648,0.010117590389988076,0.014809407349678094,0.015472508414381561,0.01667071001477545,SC,"Allendale County, SC"
45007,0.05948912198912199,0.24645493395493395,0.30594405594405594,0.0055396011803477445,0.011669500701826208,0.01720765970384175,0.01794737648524211,0.01928651074858506,SC,"Anderson County, SC"
45009,0.1567505878147043,0.19250072187770703,0.34925130969241136,0.005112784824745648,0.010117590389988076,0.014809407349678094,0.015472508414381561,0.01667071001477545,SC,"Bamberg County, SC"
45011,0.1567505878147043,0.19250072187770703,0.34925130969241136,0.005112784824745648,0.010117590389988076,0.014809407349678094,0.015472508414381561,0.01667071001477545,SC,"Barnwell County, SC"
45013,0.016200978539103763,0.05832352274077354,0.07452450127987731,0.0013011254382144953,0.004284944094924642,0.007732224196714111,0.00828006694712484,0.008613288133778003,SC,"Beaufort County, SC"
45015,0.15755280070424527,0.6103714839215298,0.7679242846257751,0.0036007588806632913,0.0075645383057951,0.01153470947045545,0.01212002152609194,0.015405781356859256,SC,"Berkeley County, SC"
45017,0.02942103604076915,0.5484921719029106,0.5779132079436797,0.004818515407691945,0.009350162056439173,0.013649275073487009,0.014279338167898399,0.017084263885191468,SC,"Calhoun County, SC"
45019,0.15755280070424527,0.6103714839215298,0.7679242846257751,0.0036007588806632913,0.0075645383057951,0.01153470947045545,0.01212002152609194,0.015405781356859256,SC,"Charleston County, SC"
45021,0.0936768149882904,0.43446660744569165,0.528143422433982,0.0057764671696899595,0.011464932866650478,0.01667418536078619,0.017427202676752695,0.019753775670586855,SC,"Cherokee County, SC"
45023,0.0936768149882904,0.43446660744569165,0.528143422433982,0.0057764671696899595,0.011464932866650478,0.01667418536078619,0.017427202676752695,0.019753775670586855,SC,"Chester County, SC"
45025,0.0,0.8995405917692035,0.8995405917692035,0.007922025136201456,0.014028944683792824,0.019140446449564683,0.019851855583901616,0.02437522030235251,SC,"Chesterfield County, SC"
45027,0.0,0.4490793191466128,0.4490793191466128,0.005137288811468378,0.009910006201508363,0.014483093163805708,0.015164097492264317,0.017434481736322213,SC,"Clarendon County, SC"
45029,0.1567505878147043,0.19250072187770703,0.34925130969241136,0.005112784824745648,0.010117590389988076,0.014809407349678094,0.015472508414381561,0.01667071001477545,SC,"Colleton County, SC"
45031,0.04309240409028441,0.7488761035149426,0.791968507605227,0.0057395509392080026,0.01026240887217527,0.014598837739839898,0.01523430203615347,0.01905977486716181,SC,"Darlington County, SC"
45033,0.0,0.15185541653299112,0.15185541653299112,0.0038638802506758287,0.008132390605634508,0.012488472772929169,0.013157057480196964,0.013940782527905917,SC,"Dillon County, SC"
45035,0.1960127762237897,0.43552843638509997,0.6315412126088897,0.003780363741660999,0.00836081204426439,0.012763614294175165,0.013373656814849243,0.015837808215413918,SC,"Dorchester County, SC"
45037,0.03310446297204512,0.15939185875429132,0.19249632172633643,0.0026512362319834996,0.006545366889296949,0.010584116935461503,0.011222160815686428,0.012087330329985681,SC,"Edgefield County, SC"
45039,0.0,0.24459291133506963,0.24459291133506963,0.002762444580564248,0.005853784504603075,0.009272340283848877,0.009830599919670727,0.011073882469937998,SC,"Fairfield County, SC"
45041,0.04309240409028441,0.7488761035149426,0.791968507605227,0.0057395509392080026,0.01026240887217527,0.014598837739839898,0.01523430203615347,0.01905977486716181,SC,"Florence County, SC"
45043,0.0,0.15185541653299112,0.15185541653299112,0.0038638802506758287,0.008132390605634508,0.012488472772929169,0.013157057480196964,0.013940782527905917,SC,"Georgetown County, SC"
45045,0.02146696057517348,0.1466052783763136,0.16807223895148704,0.004064578592575016,0.009407797870591268,0.014380109095388548,0.015072557310277688,0.015859477169244976,SC,"Greenville County, SC"
45047,0.028827443726427558,0.10810291397410335,0.1369303577005309,0.004790844932660044,0.010120166346431373,0.01509987521868404,0.015823804585193214,0.01642973436178927,SC,"Greenwood County, SC"
